CDS_CODE,ETHNIC,GENDER,GRADS,UC_GRADS,YEAR
01100170109835,2,F,3,3,0506
01100170109835,2,M,4,2,0506
01100170109835,6,F,2,1,0506
01100170109835,6,M,0,0,0506
01100170109835,4,F,0,0,0506
01100170109835,4,M,0,0,0506
01100170109835,5,F,1,0,0506
01100170109835,5,M,2,2,0506
01100170109835,1,F,1,0,0506
01100170109835,1,M,0,0,0506
01100170109835,8,F,1,1,0506
01100170109835,8,M,2,1,0506
01100170109835,3,F,0,0,0506
01100170109835,3,M,0,0,0506
01100170109835,7,F,7,2,0506
01100170109835,7,M,7,1,0506
01100170112607,2,F,0,0,0506
01100170112607,2,M,0,0,0506
01100170112607,6,F,0,0,0506
01100170112607,6,M,0,0,0506
01100170112607,4,F,0,0,0506
01100170112607,4,M,0,0,0506
01100170112607,5,F,0,0,0506
01100170112607,5,M,0,0,0506
01100170112607,1,F,0,0,0506
01100170112607,1,M,0,0,0506
01100170112607,8,F,0,0,0506
01100170112607,8,M,0,0,0506
01100170112607,3,F,0,0,0506
01100170112607,3,M,0,0,0506
01100170112607,7,F,0,0,0506
01100170112607,7,M,0,0,0506
01100170130401,2,F,0,0,0506
01100170130401,2,M,0,0,0506
01100170130401,6,F,0,0,0506
01100170130401,6,M,2,0,0506
01100170130401,4,F,0,0,0506
01100170130401,4,M,0,0,0506
01100170130401,5,F,0,0,0506
01100170130401,5,M,0,0,0506
01100170130401,1,F,0,0,0506
01100170130401,1,M,0,0,0506
01100170130401,8,F,0,0,0506
01100170130401,8,M,0,0,0506
01100170130401,3,F,0,0,0506
01100170130401,3,M,0,0,0506
01100170130401,7,F,0,0,0506
01100170130401,7,M,0,0,0506
01100170130419,2,F,0,0,0506
01100170130419,2,M,0,0,0506
01100170130419,6,F,0,0,0506
01100170130419,6,M,0,0,0506
01100170130419,4,F,0,0,0506
01100170130419,4,M,0,0,0506
01100170130419,5,F,0,0,0506
01100170130419,5,M,3,0,0506
01100170130419,1,F,0,0,0506
01100170130419,1,M,0,0,0506
01100170130419,8,F,0,0,0506
01100170130419,8,M,0,0,0506
01100170130419,3,F,1,0,0506
01100170130419,3,M,0,0,0506
01100170130419,7,F,0,0,0506
01100170130419,7,M,1,0,0506
01100170130427,2,F,0,0,0506
01100170130427,2,M,0,0,0506
01100170130427,6,F,9,0,0506
01100170130427,6,M,0,0,0506
01100170130427,4,F,1,0,0506
01100170130427,4,M,0,0,0506
01100170130427,5,F,14,0,0506
01100170130427,5,M,0,0,0506
01100170130427,1,F,0,0,0506
01100170130427,1,M,0,0,0506
01100170130427,8,F,0,0,0506
01100170130427,8,M,0,0,0506
01100170130427,3,F,0,0,0506
01100170130427,3,M,0,0,0506
01100170130427,7,F,3,0,0506
01100170130427,7,M,0,0,0506
01316090131755,2,F,0,0,0506
01316090131755,2,M,0,0,0506
01316090131755,6,F,0,0,0506
01316090131755,6,M,0,0,0506
01316090131755,4,F,0,0,0506
01316090131755,4,M,0,0,0506
01316090131755,5,F,0,0,0506
01316090131755,5,M,0,0,0506
01316090131755,1,F,0,0,0506
01316090131755,1,M,0,0,0506
01316090131755,8,F,0,0,0506
01316090131755,8,M,0,0,0506
01316090131755,3,F,0,0,0506
01316090131755,3,M,0,0,0506
01316090131755,7,F,0,0,0506
01316090131755,7,M,0,0,0506
01316170131763,2,F,0,0,0506
01316170131763,2,M,0,0,0506
01316170131763,6,F,1,0,0506
01316170131763,6,M,2,0,0506
