CDS_CODE,ETHNIC,GENDER,GRADS,UC_GRADS,YEAR
01100170130401,2,F,0,0,0102
01100170130401,2,M,0,0,0102
01100170130401,6,F,0,0,0102
01100170130401,6,M,5,0,0102
01100170130401,4,F,0,0,0102
01100170130401,4,M,0,0,0102
01100170130401,5,F,0,0,0102
01100170130401,5,M,3,0,0102
01100170130401,1,F,0,0,0102
01100170130401,1,M,0,0,0102
01100170130401,8,F,0,0,0102
01100170130401,8,M,1,0,0102
01100170130401,3,F,0,0,0102
01100170130401,3,M,0,0,0102
01100170130401,7,F,0,0,0102
01100170130401,7,M,4,0,0102
01100170130419,2,F,0,0,0102
01100170130419,2,M,0,0,0102
01100170130419,6,F,0,0,0102
01100170130419,6,M,0,0,0102
01100170130419,4,F,0,0,0102
01100170130419,4,M,0,0,0102
01100170130419,5,F,0,0,0102
01100170130419,5,M,0,0,0102
01100170130419,1,F,0,0,0102
01100170130419,1,M,0,0,0102
01100170130419,8,F,0,0,0102
01100170130419,8,M,0,0,0102
01100170130419,3,F,0,0,0102
01100170130419,3,M,0,0,0102
01100170130419,7,F,0,0,0102
01100170130419,7,M,0,0,0102
01100170130427,2,F,1,0,0102
01100170130427,2,M,0,0,0102
01100170130427,6,F,1,0,0102
01100170130427,6,M,0,0,0102
01100170130427,4,F,0,0,0102
01100170130427,4,M,0,0,0102
01100170130427,5,F,3,0,0102
01100170130427,5,M,0,0,0102
01100170130427,1,F,0,0,0102
01100170130427,1,M,0,0,0102
01100170130427,8,F,0,0,0102
01100170130427,8,M,0,0,0102
01100170130427,3,F,0,0,0102
01100170130427,3,M,0,0,0102
01100170130427,7,F,0,0,0102
01100170130427,7,M,0,0,0102
01100176106751,2,F,0,0,0102
01100176106751,2,M,0,0,0102
01100176106751,6,F,0,0,0102
01100176106751,6,M,0,0,0102
01100176106751,4,F,0,0,0102
01100176106751,4,M,0,0,0102
01100176106751,5,F,0,0,0102
01100176106751,5,M,0,0,0102
01100176106751,1,F,0,0,0102
01100176106751,1,M,0,0,0102
01100176106751,8,F,0,0,0102
01100176106751,8,M,0,0,0102
01100176106751,3,F,0,0,0102
01100176106751,3,M,0,0,0102
01100176106751,7,F,0,0,0102
01100176106751,7,M,0,0,0102
01316090131755,2,F,0,0,0102
01316090131755,2,M,1,0,0102
01316090131755,6,F,0,0,0102
01316090131755,6,M,0,0,0102
01316090131755,4,F,0,0,0102
01316090131755,4,M,0,0,0102
01316090131755,5,F,0,0,0102
01316090131755,5,M,0,0,0102
01316090131755,1,F,0,0,0102
01316090131755,1,M,0,0,0102
01316090131755,8,F,0,0,0102
01316090131755,8,M,0,0,0102
01316090131755,3,F,0,0,0102
01316090131755,3,M,0,0,0102
01316090131755,7,F,2,0,0102
01316090131755,7,M,0,0,0102
01316170131763,2,F,1,0,0102
01316170131763,2,M,2,0,0102
01316170131763,6,F,1,0,0102
01316170131763,6,M,2,0,0102
01316170131763,4,F,1,0,0102
01316170131763,4,M,1,0,0102
01316170131763,5,F,7,0,0102
01316170131763,5,M,0,0,0102
01316170131763,1,F,0,0,0102
01316170131763,1,M,0,0,0102
01316170131763,8,F,0,0,0102
01316170131763,8,M,0,0,0102
01316170131763,3,F,0,0,0102
01316170131763,3,M,1,0,0102
01316170131763,7,F,5,0,0102
01316170131763,7,M,8,0,0102
01611190130229,2,F,73,47,0102
01611190130229,2,M,71,38,0102
01611190130229,6,F,11,2,0102
01611190130229,6,M,8,3,0102
01611190130229,4,F,8,5,0102
