CDS_CODE,ETHNIC,GENDER,GRADS,UC_GRADS,YEAR
01100170130401,2,F,0,0,9596
01100170130401,2,M,0,0,9596
01100170130401,6,F,0,0,9596
01100170130401,6,M,0,0,9596
01100170130401,4,M,0,0,9596
01100170130401,5,F,0,0,9596
01100170130401,5,M,0,0,9596
01100170130401,1,F,0,0,9596
01100170130401,1,M,0,0,9596
01100170130401,3,M,0,0,9596
01100170130401,7,F,0,0,9596
01100170130401,7,M,0,0,9596
01100170130427,6,F,0,0,9596
01100170130427,4,F,0,0,9596
01100170130427,5,F,0,0,9596
01100170130427,1,F,0,0,9596
01100170130427,7,F,0,0,9596
01611190130229,2,F,50,40,9596
01611190130229,2,M,38,33,9596
01611190130229,6,F,7,2,9596
01611190130229,6,M,3,0,9596
01611190130229,4,F,8,6,9596
01611190130229,4,M,12,7,9596
01611190130229,5,F,8,4,9596
01611190130229,5,M,16,3,9596
01611190130229,1,F,1,1,9596
01611190130229,1,M,0,0,9596
01611190130229,3,F,1,0,9596
01611190130229,3,M,0,0,9596
01611190130229,7,F,64,55,9596
01611190130229,7,M,69,42,9596
01611190132878,2,F,30,21,9596
01611190132878,2,M,16,12,9596
01611190132878,6,F,22,13,9596
01611190132878,6,M,22,5,9596
01611190132878,4,F,13,10,9596
01611190132878,4,M,19,13,9596
01611190132878,5,F,9,5,9596
01611190132878,5,M,10,5,9596
01611190132878,1,F,0,0,9596
01611190132878,1,M,0,1,9596
01611190132878,3,F,0,0,9596
01611190132878,3,M,2,0,9596
01611190132878,7,F,19,11,9596
01611190132878,7,M,35,8,9596
01611190134304,2,F,1,0,9596
01611190134304,2,M,1,0,9596
01611190134304,6,F,5,0,9596
01611190134304,6,M,4,0,9596
01611190134304,4,F,4,0,9596
01611190134304,4,M,2,0,9596
01611190134304,5,F,2,0,9596
01611190134304,5,M,7,0,9596
01611190134304,1,F,1,0,9596
01611190134304,1,M,1,0,9596
01611190134304,3,F,1,0,9596
01611190134304,3,M,0,0,9596
01611190134304,7,F,4,0,9596
01611190134304,7,M,12,0,9596
01611196000004,2,F,0,0,9596
01611196000004,2,M,0,0,9596
01611196000004,6,F,0,0,9596
01611196000004,6,M,0,0,9596
01611196000004,4,F,0,0,9596
01611196000004,4,M,0,0,9596
01611196000004,5,F,0,0,9596
01611196000004,5,M,0,0,9596
01611196000004,1,F,0,0,9596
01611196000004,1,M,0,0,9596
01611196000004,3,F,0,0,9596
01611196000004,3,M,0,0,9596
01611196000004,7,F,0,0,9596
01611196000004,7,M,0,0,9596
01611196090005,2,F,0,0,9596
01611196090005,2,M,0,0,9596
01611196090005,6,F,0,0,9596
01611196090005,6,M,0,0,9596
01611196090005,4,F,0,0,9596
01611196090005,4,M,0,0,9596
01611196090005,5,F,0,0,9596
01611196090005,5,M,0,0,9596
01611196090005,1,F,0,0,9596
01611196090005,1,M,0,0,9596
01611196090005,3,F,0,0,9596
01611196090005,3,M,0,0,9596
01611196090005,7,F,0,0,9596
01611196090005,7,M,0,0,9596
01611196090013,2,F,0,0,9596
01611196090013,2,M,0,0,9596
01611196090013,6,F,0,0,9596
01611196090013,6,M,0,0,9596
01611196090013,4,F,0,0,9596
01611196090013,4,M,0,0,9596
01611196090013,5,F,0,0,9596
01611196090013,5,M,0,0,9596
01611196090013,1,F,0,0,9596
01611196090013,3,F,0,0,9596
01611196090013,3,M,0,0,9596
01611196090013,7,F,0,0,9596
01611196090013,7,M,0,0,9596
