Level_Number,Report_Number,Table_Number,Line_Number,CO,DIST,SCHL,Line_Text,NoStud5,NoHFZ5,Perc5a,Perc5b,Perc5c,NoStud7,NoHFZ7,Perc7a,Perc7b,Perc7c,NoStud9,NoHFZ9,Perc9a,Perc9b,Perc9c,ChrtNum
1,0,1,3,01,61150,6090401,Abdominal Strength                 ,91,84, 92.3,  7.7,  0.0,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,4,01,61150,6090401,Trunk Extension Strength           ,91,90, 98.9,  1.1,  0.0,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,5,01,61150,6090401,Upper Body Strength                ,91,74, 81.3, 18.7,  0.0,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,6,01,61150,6090401,Flexibility                        ,91,84, 92.3,  7.7,  0.0,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,1,01,61150,6090419,Aerobic Capacity                   ,32,24, 75.0, 18.8,  6.2,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,2,01,61150,6090419,Body Composition                   ,32,17, 53.1, 28.1, 18.8,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,3,01,61150,6090419,Abdominal Strength                 ,32,31, 96.9,  3.1,  0.0,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,4,01,61150,6090419,Trunk Extension Strength           ,32,28, 87.5, 12.5,  0.0,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,5,01,61150,6090419,Upper Body Strength                ,32,20, 62.5, 37.5,  0.0,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,6,01,61150,6090419,Flexibility                        ,32,20, 62.5, 37.5,  0.0,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,1,01,61150,6090435,Aerobic Capacity                   ,94,71, 75.5, 19.1,  5.4,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,2,01,61150,6090435,Body Composition                   ,94,50, 53.2, 13.8, 33.0,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,3,01,61150,6090435,Abdominal Strength                 ,94,85, 90.4,  9.6,  0.0,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,4,01,61150,6090435,Trunk Extension Strength           ,94,91, 96.8,  3.2,  0.0,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,5,01,61150,6090435,Upper Body Strength                ,94,86, 91.5,  8.5,  0.0,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,6,01,61150,6090435,Flexibility                        ,94,90, 95.7,  4.3,  0.0,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,1,01,61150,6090468,Aerobic Capacity                   ,77,60, 77.9, 13.0,  9.1,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,2,01,61150,6090468,Body Composition                   ,77,54, 70.1,  7.8, 22.1,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,3,01,61150,6090468,Abdominal Strength                 ,77,75, 97.4,  2.6,  0.0,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,4,01,61150,6090468,Trunk Extension Strength           ,77,76, 98.7,  1.3,  0.0,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,5,01,61150,6090468,Upper Body Strength                ,77,72, 93.5,  6.5,  0.0,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,6,01,61150,6090468,Flexibility                        ,77,68, 88.3, 11.7,  0.0,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,1,01,61150,6090484,Aerobic Capacity                   ,66,60, 90.9,  7.6,  1.5,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,2,01,61150,6090484,Body Composition                   ,66,49, 74.2,  9.1, 16.7,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,3,01,61150,6090484,Abdominal Strength                 ,66,66,100.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,4,01,61150,6090484,Trunk Extension Strength           ,66,65, 98.5,  1.5,  0.0,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,5,01,61150,6090484,Upper Body Strength                ,66,53, 80.3, 19.7,  0.0,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,5,01,61176,6056873,Upper Body Strength                ,0,0,  0.0,  0.0,  0.0,467,379, 81.2, 18.8,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,6,01,61176,6056873,Flexibility                        ,0,0,  0.0,  0.0,  0.0,467,370, 79.2, 20.8,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,1,01,61176,6056881,Aerobic Capacity                   ,0,0,  0.0,  0.0,  0.0,392,254, 64.8, 23.0, 12.2,0,0,  0.0,  0.0,  0.0,0000
1,0,1,2,01,61176,6056881,Body Composition                   ,0,0,  0.0,  0.0,  0.0,392,224, 57.1, 10.7, 32.2,0,0,  0.0,  0.0,  0.0,0000
1,0,1,3,01,61176,6056881,Abdominal Strength                 ,0,0,  0.0,  0.0,  0.0,392,352, 89.8, 10.2,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,4,01,61176,6056881,Trunk Extension Strength           ,0,0,  0.0,  0.0,  0.0,392,239, 61.0, 39.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,5,01,61176,6056881,Upper Body Strength                ,0,0,  0.0,  0.0,  0.0,392,333, 84.9, 15.1,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,6,01,61176,6056881,Flexibility                        ,0,0,  0.0,  0.0,  0.0,392,318, 81.1, 18.9,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,1,01,61176,6056907,Aerobic Capacity                   ,0,0,  0.0,  0.0,  0.0,571,464, 81.3, 13.1,  5.6,0,0,  0.0,  0.0,  0.0,0000
1,0,1,2,01,61176,6056907,Body Composition                   ,0,0,  0.0,  0.0,  0.0,571,414, 72.5, 10.7, 16.8,0,0,  0.0,  0.0,  0.0,0000
1,0,1,3,01,61176,6056907,Abdominal Strength                 ,0,0,  0.0,  0.0,  0.0,571,525, 91.9,  8.1,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,4,01,61176,6056907,Trunk Extension Strength           ,0,0,  0.0,  0.0,  0.0,571,546, 95.6,  4.4,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,5,01,61176,6056907,Upper Body Strength                ,0,0,  0.0,  0.0,  0.0,571,494, 86.5, 13.5,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,6,01,61176,6056907,Flexibility                        ,0,0,  0.0,  0.0,  0.0,571,533, 93.3,  6.7,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,1,01,61176,6056915,Aerobic Capacity                   ,0,0,  0.0,  0.0,  0.0,504,400, 79.4, 12.7,  7.9,0,0,  0.0,  0.0,  0.0,0000
1,0,1,2,01,61176,6056915,Body Composition                   ,0,0,  0.0,  0.0,  0.0,504,341, 67.7, 12.1, 20.2,0,0,  0.0,  0.0,  0.0,0000
1,0,1,3,01,61176,6056915,Abdominal Strength                 ,0,0,  0.0,  0.0,  0.0,504,381, 75.6, 24.4,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,4,01,61176,6056915,Trunk Extension Strength           ,0,0,  0.0,  0.0,  0.0,504,364, 72.2, 27.8,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,5,01,61176,6056915,Upper Body Strength                ,0,0,  0.0,  0.0,  0.0,504,339, 67.3, 32.7,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,6,01,61176,6056915,Flexibility                        ,0,0,  0.0,  0.0,  0.0,504,338, 67.1, 32.9,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,1,01,61176,6056923,Aerobic Capacity                   ,0,0,  0.0,  0.0,  0.0,530,489, 92.3,  5.5,  2.2,0,0,  0.0,  0.0,  0.0,0000
1,0,1,2,01,61176,6056923,Body Composition                   ,0,0,  0.0,  0.0,  0.0,530,438, 82.6, 11.1,  6.3,0,0,  0.0,  0.0,  0.0,0000
1,0,1,3,01,61176,6056923,Abdominal Strength                 ,0,0,  0.0,  0.0,  0.0,530,484, 91.3,  8.7,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,4,01,61176,6056923,Trunk Extension Strength           ,0,0,  0.0,  0.0,  0.0,530,393, 74.2, 25.8,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,5,01,61176,6056923,Upper Body Strength                ,0,0,  0.0,  0.0,  0.0,530,351, 66.2, 33.8,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,6,01,61176,6056923,Flexibility                        ,0,0,  0.0,  0.0,  0.0,530,515, 97.2,  2.8,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,1,01,61176,6066468,Aerobic Capacity                   ,119,114, 95.8,  3.4,  0.8,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,2,01,61176,6066468,Body Composition                   ,119,90, 75.6, 12.6, 11.8,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,3,01,61176,6066468,Abdominal Strength                 ,119,119,100.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,4,01,61176,6066468,Trunk Extension Strength           ,119,118, 99.2,  0.8,  0.0,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,5,01,61176,6066468,Upper Body Strength                ,119,114, 95.8,  4.2,  0.0,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,6,01,61176,6066468,Flexibility                        ,119,113, 95.0,  5.0,  0.0,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,1,01,61176,6089320,Aerobic Capacity                   ,58,47, 81.0, 13.8,  5.2,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,2,01,61176,6089320,Body Composition                   ,58,28, 48.3, 20.7, 31.0,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,3,01,61176,6089320,Abdominal Strength                 ,58,55, 94.8,  5.2,  0.0,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,4,01,61176,6089320,Trunk Extension Strength           ,58,57, 98.3,  1.7,  0.0,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,5,01,61176,6089320,Upper Body Strength                ,58,36, 62.1, 37.9,  0.0,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,6,01,61176,6089320,Flexibility                        ,58,42, 72.4, 27.6,  0.0,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,1,01,61176,6089619,Aerobic Capacity                   ,126,98, 77.8, 15.9,  6.3,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,2,01,61176,6089619,Body Composition                   ,126,87, 69.0,  7.9, 23.1,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,3,01,61176,6089619,Abdominal Strength                 ,126,117, 92.9,  7.1,  0.0,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,4,01,61176,6089619,Trunk Extension Strength           ,126,126,100.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,5,01,61176,6089619,Upper Body Strength                ,126,105, 83.3, 16.7,  0.0,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,6,01,61176,6089619,Flexibility                        ,126,122, 96.8,  3.2,  0.0,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,1,01,61176,6090526,Aerobic Capacity                   ,158,141, 89.2, 10.1,  0.7,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,2,01,61176,6090526,Body Composition                   ,158,116, 73.4, 14.6, 12.0,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,3,01,61176,6090526,Abdominal Strength                 ,158,154, 97.5,  2.5,  0.0,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,4,01,61176,6090526,Trunk Extension Strength           ,158,153, 96.8,  3.2,  0.0,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,5,01,61176,6090526,Upper Body Strength                ,158,139, 88.0, 12.0,  0.0,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,6,01,61176,6090526,Flexibility                        ,158,123, 77.8, 22.2,  0.0,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,1,01,61176,6090534,Aerobic Capacity                   ,89,70, 78.7, 19.1,  2.2,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,2,01,61176,6090534,Body Composition                   ,89,62, 69.7,  7.9, 22.4,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
1,0,1,3,01,61176,6090534,Abdominal Strength                 ,89,87, 97.8,  2.2,  0.0,0,0,  0.0,  0.0,  0.0,0,0,  0.0,  0.0,  0.0,0000
