Level,SubGrp,RptType,line_num,Ccode,Dcode,charternum,Scode,cds_code,Gr05_Stu,Gr5PctIn,Gr5PctNotIn,Gr07_Stu,Gr7PctIn,Gr7PctNotIn,Gr09_Stu,Gr9PctIn,Gr9PctNotIn
4,3,1,4,00,00000,0000,0000000,00000000000000,241948, 87.5, 12.5,237453, 88.5, 11.5,230078, 85.4, 14.6
4,3,1,5,00,00000,0000,0000000,00000000000000,241948, 70.2, 29.8,237453, 70.0, 30.0,230078, 70.1, 29.9
4,3,1,6,00,00000,0000,0000000,00000000000000,241948, 63.2, 36.8,237453, 69.3, 30.7,230078, 69.7, 30.3
4,3,2,1,00,00000,0000,0000000,00000000000000,56458, 23.3, 23.3,65480, 27.6, 27.6,65136, 28.3, 28.3
4,3,2,2,00,00000,0000,0000000,00000000000000,61984, 25.6, 49.0,61090, 25.7, 53.3,59846, 26.0, 54.3
4,3,2,3,00,00000,0000,0000000,00000000000000,50249, 20.8, 69.7,45716, 19.3, 72.6,42805, 18.6, 72.9
4,3,2,4,00,00000,0000,0000000,00000000000000,36341, 15.0, 84.7,32070, 13.5, 86.1,28738, 12.5, 85.4
4,3,2,5,00,00000,0000,0000000,00000000000000,22382,  9.3, 94.0,19563,  8.2, 94.3,16333,  7.1, 92.5
4,3,2,6,00,00000,0000,0000000,00000000000000,10407,  4.3, 98.3,8605,  3.6, 97.9,7905,  3.4, 96.0
4,3,2,7,00,00000,0000,0000000,00000000000000,4127,  1.7,100.0,4929,  2.1,100.0,9315,  4.0,100.0
4,3,2,8,00,00000,0000,0000000,00000000000000,241948,100.0, ,237453,100.0, ,230078,100.0, 
4,4,3,1,00,00000,0000,0000000,00000000000000,3731,  0.8,  0.0,3573,  0.8,  0.0,3639,  0.8,  0.0
4,4,3,2,00,00000,0000,0000000,00000000000000,10290,  2.2,  0.0,10592,  2.3,  0.0,10974,  2.4,  0.0
4,4,3,3,00,00000,0000,0000000,00000000000000,2401,  0.5,  0.0,2414,  0.5,  0.0,2120,  0.5,  0.0
4,4,3,4,00,00000,0000,0000000,00000000000000,4258,  0.9,  0.0,4590,  1.0,  0.0,4633,  1.0,  0.0
4,4,3,5,00,00000,0000,0000000,00000000000000,6136,  1.3,  0.0,6174,  1.3,  0.0,5729,  1.3,  0.0
4,4,3,6,00,00000,0000,0000000,00000000000000,4131,  0.9,  0.0,3844,  0.8,  0.0,3740,  0.8,  0.0
4,4,3,7,00,00000,0000,0000000,00000000000000,1101,  0.2,  0.0,1224,  0.3,  0.0,939,  0.2,  0.0
4,4,3,8,00,00000,0000,0000000,00000000000000,2354,  0.5,  0.0,2395,  0.5,  0.0,2566,  0.6,  0.0
4,4,3,9,00,00000,0000,0000000,00000000000000,9515,  2.0,  0.0,9592,  2.1,  0.0,9712,  2.2,  0.0
4,4,3,10,00,00000,0000,0000000,00000000000000,381,  0.1,  0.0,340,  0.1,  0.0,329,  0.1,  0.0
4,4,3,11,00,00000,0000,0000000,00000000000000,260,  0.1,  0.0,235,  0.1,  0.0,233,  0.1,  0.0
4,4,3,12,00,00000,0000,0000000,00000000000000,685,  0.1,  0.0,670,  0.1,  0.0,607,  0.1,  0.0
4,4,3,13,00,00000,0000,0000000,00000000000000,38,  0.0,  0.0,51,  0.0,  0.0,51,  0.0,  0.0
4,4,3,14,00,00000,0000,0000000,00000000000000,1610,  0.3,  0.0,1807,  0.4,  0.0,1804,  0.4,  0.0
4,4,3,15,00,00000,0000,0000000,00000000000000,12640,  2.7,  0.0,12793,  2.8,  0.0,12955,  2.9,  0.0
4,4,3,16,00,00000,0000,0000000,00000000000000,233296, 49.3,  0.0,223790, 48.1,  0.0,207333, 46.0,  0.0
4,4,3,17,00,00000,0000,0000000,00000000000000,35959,  7.6,  0.0,36519,  7.9,  0.0,33617,  7.5,  0.0
4,4,3,18,00,00000,0000,0000000,00000000000000,135321, 28.6,  0.0,138199, 29.7,  0.0,143255, 31.8,  0.0
4,4,3,19,00,00000,0000,0000000,00000000000000,9526,  0.0,  0.0,6357,  0.0,  0.0,6252,  0.0,  0.0
4,5,1,1,00,00000,0000,0000000,00000000000000,3731, 53.6, 46.4,3573, 53.5, 46.5,3639, 47.0, 53.0
4,5,1,2,00,00000,0000,0000000,00000000000000,3731, 64.1, 35.9,3573, 62.6, 37.4,3639, 62.4, 37.6
4,5,1,3,00,00000,0000,0000000,00000000000000,3731, 79.8, 20.2,3573, 81.2, 18.8,3639, 80.6, 19.4
4,5,1,4,00,00000,0000,0000000,00000000000000,3731, 89.0, 11.0,3573, 89.5, 10.5,3639, 84.5, 15.5
4,5,1,5,00,00000,0000,0000000,00000000000000,3731, 64.4, 35.6,3573, 66.7, 33.3,3639, 66.2, 33.8
4,5,1,6,00,00000,0000,0000000,00000000000000,3731, 65.7, 34.3,3573, 71.7, 28.3,3639, 67.4, 32.6
4,5,2,1,00,00000,0000,0000000,00000000000000,878, 23.5, 23.5,930, 26.0, 26.0,847, 23.3, 23.3
4,5,2,2,00,00000,0000,0000000,00000000000000,919, 24.6, 48.2,878, 24.6, 50.6,922, 25.3, 48.6
4,5,2,3,00,00000,0000,0000000,00000000000000,797, 21.4, 69.5,735, 20.6, 71.2,714, 19.6, 68.2
4,5,2,4,00,00000,0000,0000000,00000000000000,527, 14.1, 83.7,513, 14.4, 85.5,549, 15.1, 83.3
4,5,2,5,00,00000,0000,0000000,00000000000000,374, 10.0, 93.7,295,  8.3, 93.8,262,  7.2, 90.5
4,5,2,6,00,00000,0000,0000000,00000000000000,165,  4.4, 98.1,154,  4.3, 98.1,133,  3.7, 94.2
4,5,2,7,00,00000,0000,0000000,00000000000000,71,  1.9,100.0,68,  1.9,100.0,212,  5.8,100.0
4,5,2,8,00,00000,0000,0000000,00000000000000,3731,100.0, ,3573,100.0, ,3639,100.0, 
4,6,1,1,00,00000,0000,0000000,00000000000000,10290, 69.2, 30.8,10592, 79.1, 20.9,10974, 70.3, 29.7
4,6,1,2,00,00000,0000,0000000,00000000000000,10290, 81.4, 18.6,10592, 84.2, 15.8,10974, 84.0, 16.0
4,6,1,3,00,00000,0000,0000000,00000000000000,10290, 86.9, 13.1,10592, 90.1,  9.9,10974, 89.5, 10.5
4,6,1,4,00,00000,0000,0000000,00000000000000,10290, 89.6, 10.4,10592, 92.2,  7.8,10974, 89.6, 10.4
4,6,1,5,00,00000,0000,0000000,00000000000000,10290, 75.7, 24.3,10592, 81.7, 18.3,10974, 81.8, 18.2
4,6,1,6,00,00000,0000,0000000,00000000000000,10290, 72.0, 28.0,10592, 74.5, 25.5,10974, 69.8, 30.2
4,6,2,1,00,00000,0000,0000000,00000000000000,3548, 34.5, 34.5,4599, 43.4, 43.4,4288, 39.1, 39.1
4,6,2,2,00,00000,0000,0000000,00000000000000,3141, 30.5, 65.0,3316, 31.3, 74.7,3362, 30.6, 69.7
4,6,2,3,00,00000,0000,0000000,00000000000000,1958, 19.0, 84.0,1566, 14.8, 89.5,1888, 17.2, 86.9
4,6,2,4,00,00000,0000,0000000,00000000000000,1007,  9.8, 93.8,700,  6.6, 96.1,825,  7.5, 94.4
4,6,2,5,00,00000,0000,0000000,00000000000000,433,  4.2, 98.0,252,  2.4, 98.5,260,  2.4, 96.8
4,6,2,6,00,00000,0000,0000000,00000000000000,142,  1.4, 99.4,102,  1.0, 99.5,133,  1.2, 98.0
4,6,2,7,00,00000,0000,0000000,00000000000000,61,  0.6,100.0,57,  0.5,100.0,218,  2.0,100.0
4,6,2,8,00,00000,0000,0000000,00000000000000,10290,100.0, ,10592,100.0, ,10974,100.0, 
4,7,1,1,00,00000,0000,0000000,00000000000000,2401, 71.8, 28.2,2414, 78.7, 21.3,2120, 74.8, 25.2
4,7,1,2,00,00000,0000,0000000,00000000000000,2401, 81.0, 19.0,2414, 79.9, 20.1,2120, 82.0, 18.0
4,7,1,3,00,00000,0000,0000000,00000000000000,2401, 85.4, 14.6,2414, 87.2, 12.8,2120, 90.1,  9.9
4,7,1,4,00,00000,0000,0000000,00000000000000,2401, 88.5, 11.5,2414, 91.0,  9.0,2120, 90.5,  9.5
4,7,1,5,00,00000,0000,0000000,00000000000000,2401, 79.4, 20.6,2414, 79.8, 20.2,2120, 82.8, 17.2
4,7,1,6,00,00000,0000,0000000,00000000000000,2401, 76.5, 23.5,2414, 81.9, 18.1,2120, 81.3, 18.7
4,7,2,1,00,00000,0000,0000000,00000000000000,948, 39.5, 39.5,1145, 47.4, 47.4,1012, 47.7, 47.7
4,7,2,2,00,00000,0000,0000000,00000000000000,697, 29.0, 68.5,640, 26.5, 73.9,592, 27.9, 75.7
