Level,SubGrp,RptType,line_num,Ccode,Dcode,charternum,Scode,cds_code,Gr05_Stu,Gr5PctIn,Gr5PctNotIn,Gr07_Stu,Gr7PctIn,Gr7PctNotIn,Gr09_Stu,Gr9PctIn,Gr9PctNotIn
4,2,2,1,00,00000,0000,0000000,00000000000000,70248, 31.6, 31.6,79898, 35.7, 35.7,77093, 34.5, 34.5
4,2,2,2,00,00000,0000,0000000,00000000000000,60434, 27.2, 58.9,59514, 26.6, 62.2,61669, 27.6, 62.1
4,2,2,3,00,00000,0000,0000000,00000000000000,42344, 19.1, 77.9,39631, 17.7, 79.9,39502, 17.7, 79.8
4,2,2,4,00,00000,0000,0000000,00000000000000,26840, 12.1, 90.0,25026, 11.2, 91.1,23484, 10.5, 90.3
4,2,2,5,00,00000,0000,0000000,00000000000000,14390,  6.5, 96.5,12837,  5.7, 96.8,11877,  5.3, 95.6
4,2,2,6,00,00000,0000,0000000,00000000000000,6127,  2.8, 99.3,5063,  2.3, 99.1,5381,  2.4, 98.0
4,2,2,7,00,00000,0000,0000000,00000000000000,1651,  0.7,100.0,2072,  0.9,100.0,4498,  2.0,100.0
4,2,2,8,00,00000,0000,0000000,00000000000000,222034,100.0, ,224041,100.0, ,223504,100.0, 
4,3,1,1,00,00000,0000,0000000,00000000000000,232242, 60.8, 39.2,234073, 61.0, 39.0,235507, 62.8, 37.2
4,3,1,2,00,00000,0000,0000000,00000000000000,232242, 59.6, 40.4,234073, 62.9, 37.1,235507, 68.3, 31.7
4,3,1,3,00,00000,0000,0000000,00000000000000,232242, 81.3, 18.7,234073, 85.5, 14.5,235507, 86.8, 13.2
4,3,1,4,00,00000,0000,0000000,00000000000000,232242, 87.4, 12.6,234073, 88.8, 11.2,235507, 88.9, 11.1
4,3,1,5,00,00000,0000,0000000,00000000000000,232242, 72.6, 27.4,234073, 72.4, 27.6,235507, 75.9, 24.1
4,3,1,6,00,00000,0000,0000000,00000000000000,232242, 66.0, 34.0,234073, 73.1, 26.9,235507, 79.0, 21.0
4,3,2,1,00,00000,0000,0000000,00000000000000,59143, 25.5, 25.5,70766, 30.2, 30.2,86356, 36.7, 36.7
4,3,2,2,00,00000,0000,0000000,00000000000000,60383, 26.0, 51.5,61444, 26.2, 56.5,62784, 26.7, 63.3
4,3,2,3,00,00000,0000,0000000,00000000000000,46651, 20.1, 71.6,43413, 18.5, 75.0,38202, 16.2, 79.5
4,3,2,4,00,00000,0000,0000000,00000000000000,33186, 14.3, 85.8,30213, 12.9, 87.9,23636, 10.0, 89.6
4,3,2,5,00,00000,0000,0000000,00000000000000,20432,  8.8, 94.6,17458,  7.5, 95.4,12862,  5.5, 95.0
4,3,2,6,00,00000,0000,0000000,00000000000000,9545,  4.1, 98.8,7849,  3.4, 98.7,6154,  2.6, 97.7
4,3,2,7,00,00000,0000,0000000,00000000000000,2902,  1.2,100.0,2930,  1.3,100.0,5513,  2.3,100.0
4,3,2,8,00,00000,0000,0000000,00000000000000,232242,100.0, ,234073,100.0, ,235507,100.0, 
4,4,3,1,00,00000,0000,0000000,00000000000000,3606,  0.8,  0.0,3732,  0.8,  0.0,3533,  0.8,  0.0
4,4,3,2,00,00000,0000,0000000,00000000000000,10810,  2.4,  0.0,11033,  2.4,  0.0,11744,  2.6,  0.0
4,4,3,3,00,00000,0000,0000000,00000000000000,1980,  0.4,  0.0,2137,  0.5,  0.0,2154,  0.5,  0.0
4,4,3,4,00,00000,0000,0000000,00000000000000,4145,  0.9,  0.0,4460,  1.0,  0.0,4784,  1.0,  0.0
4,4,3,5,00,00000,0000,0000000,00000000000000,6599,  1.5,  0.0,6590,  1.4,  0.0,6418,  1.4,  0.0
4,4,3,6,00,00000,0000,0000000,00000000000000,4853,  1.1,  0.0,4343,  0.9,  0.0,4093,  0.9,  0.0
4,4,3,7,00,00000,0000,0000000,00000000000000,1096,  0.2,  0.0,1180,  0.3,  0.0,996,  0.2,  0.0
4,4,3,8,00,00000,0000,0000000,00000000000000,1159,  0.3,  0.0,1247,  0.3,  0.0,1125,  0.2,  0.0
4,4,3,9,00,00000,0000,0000000,00000000000000,8528,  1.9,  0.0,9028,  2.0,  0.0,9832,  2.1,  0.0
4,4,3,10,00,00000,0000,0000000,00000000000000,351,  0.1,  0.0,402,  0.1,  0.0,372,  0.1,  0.0
4,4,3,11,00,00000,0000,0000000,00000000000000,284,  0.1,  0.0,263,  0.1,  0.0,235,  0.1,  0.0
4,4,3,12,00,00000,0000,0000000,00000000000000,721,  0.2,  0.0,706,  0.2,  0.0,611,  0.1,  0.0
4,4,3,13,00,00000,0000,0000000,00000000000000,26,  0.0,  0.0,22,  0.0,  0.0,27,  0.0,  0.0
4,4,3,14,00,00000,0000,0000000,00000000000000,1582,  0.3,  0.0,1669,  0.4,  0.0,1807,  0.4,  0.0
4,4,3,15,00,00000,0000,0000000,00000000000000,13286,  2.9,  0.0,13363,  2.9,  0.0,13512,  2.9,  0.0
4,4,3,16,00,00000,0000,0000000,00000000000000,229505, 50.5,  0.0,226267, 49.4,  0.0,222674, 48.5,  0.0
4,4,3,17,00,00000,0000,0000000,00000000000000,33656,  7.4,  0.0,34011,  7.4,  0.0,34284,  7.5,  0.0
4,4,3,18,00,00000,0000,0000000,00000000000000,126462, 27.8,  0.0,132524, 28.9,  0.0,136065, 29.6,  0.0
4,4,3,19,00,00000,0000,0000000,00000000000000,5627,  1.2,  0.0,5145,  1.1,  0.0,4747,  1.0,  0.0
4,4,3,20,00,00000,0000,0000000,00000000000000,39173,  8.6,  0.0,40020,  8.7,  0.0,41151,  9.0,  0.0
4,4,3,21,00,00000,0000,0000000,00000000000000,2967,  0.7,  0.0,3063,  0.7,  0.0,3056,  0.7,  0.0
4,5,1,1,00,00000,0000,0000000,00000000000000,3606, 57.2, 42.8,3732, 56.7, 43.3,3533, 54.6, 45.4
4,5,1,2,00,00000,0000,0000000,00000000000000,3606, 64.9, 35.1,3732, 64.0, 36.0,3533, 65.2, 34.8
4,5,1,3,00,00000,0000,0000000,00000000000000,3606, 80.7, 19.3,3732, 83.5, 16.5,3533, 83.1, 16.9
4,5,1,4,00,00000,0000,0000000,00000000000000,3606, 89.2, 10.8,3732, 90.2,  9.8,3533, 89.5, 10.5
4,5,1,5,00,00000,0000,0000000,00000000000000,3606, 67.7, 32.3,3732, 67.4, 32.6,3533, 69.9, 30.1
4,5,1,6,00,00000,0000,0000000,00000000000000,3606, 67.6, 32.4,3732, 73.9, 26.1,3533, 76.8, 23.2
4,5,2,1,00,00000,0000,0000000,00000000000000,919, 25.5, 25.5,1104, 29.6, 29.6,1067, 30.2, 30.2
4,5,2,2,00,00000,0000,0000000,00000000000000,922, 25.6, 51.1,928, 24.9, 54.4,969, 27.4, 57.6
4,5,2,3,00,00000,0000,0000000,00000000000000,741, 20.5, 71.6,680, 18.2, 72.7,622, 17.6, 75.2
4,5,2,4,00,00000,0000,0000000,00000000000000,517, 14.3, 85.9,508, 13.6, 86.3,400, 11.3, 86.6
4,5,2,5,00,00000,0000,0000000,00000000000000,303,  8.4, 94.3,306,  8.2, 94.5,231,  6.5, 93.1
4,5,2,6,00,00000,0000,0000000,00000000000000,161,  4.5, 98.8,140,  3.8, 98.2,111,  3.1, 96.2
4,5,2,7,00,00000,0000,0000000,00000000000000,43,  1.2,100.0,66,  1.8,100.0,133,  3.8,100.0
4,5,2,8,00,00000,0000,0000000,00000000000000,3606,100.0, ,3732,100.0, ,3533,100.0, 
4,6,1,1,00,00000,0000,0000000,00000000000000,10810, 73.8, 26.2,11033, 81.4, 18.6,11744, 79.5, 20.5
4,6,1,2,00,00000,0000,0000000,00000000000000,10810, 82.7, 17.3,11033, 85.0, 15.0,11744, 87.2, 12.8
4,6,1,3,00,00000,0000,0000000,00000000000000,10810, 85.6, 14.4,11033, 91.8,  8.2,11744, 92.6,  7.4
4,6,1,4,00,00000,0000,0000000,00000000000000,10810, 86.4, 13.6,11033, 90.4,  9.6,11744, 92.9,  7.1
4,6,1,5,00,00000,0000,0000000,00000000000000,10810, 76.7, 23.3,11033, 83.3, 16.7,11744, 85.6, 14.4
4,6,1,6,00,00000,0000,0000000,00000000000000,10810, 82.0, 18.0,11033, 87.8, 12.2,11744, 88.7, 11.3
4,6,2,1,00,00000,0000,0000000,00000000000000,4419, 40.9, 40.9,5793, 52.5, 52.5,6449, 54.9, 54.9
4,6,2,2,00,00000,0000,0000000,00000000000000,3009, 27.8, 68.7,3065, 27.8, 80.3,3252, 27.7, 82.6
4,6,2,3,00,00000,0000,0000000,00000000000000,1812, 16.8, 85.5,1233, 11.2, 91.5,1261, 10.7, 93.3
4,6,2,4,00,00000,0000,0000000,00000000000000,952,  8.8, 94.3,603,  5.5, 96.9,488,  4.2, 97.5
4,6,2,5,00,00000,0000,0000000,00000000000000,408,  3.8, 98.1,207,  1.9, 98.8,153,  1.3, 98.8
4,6,2,6,00,00000,0000,0000000,00000000000000,160,  1.5, 99.5,101,  0.9, 99.7,64,  0.5, 99.3
4,6,2,7,00,00000,0000,0000000,00000000000000,50,  0.5,100.0,31,  0.3,100.0,77,  0.7,100.0
4,6,2,8,00,00000,0000,0000000,00000000000000,10810,100.0, ,11033,100.0, ,11744,100.0, 
4,7,1,1,00,00000,0000,0000000,00000000000000,1980, 81.1, 18.9,2137, 85.4, 14.6,2154, 81.6, 18.4
4,7,1,2,00,00000,0000,0000000,00000000000000,1980, 82.5, 17.5,2137, 86.1, 13.9,2154, 85.4, 14.6
4,7,1,3,00,00000,0000,0000000,00000000000000,1980, 86.0, 14.0,2137, 92.4,  7.6,2154, 92.3,  7.7
4,7,1,4,00,00000,0000,0000000,00000000000000,1980, 89.2, 10.8,2137, 90.9,  9.1,2154, 92.9,  7.1
4,7,1,5,00,00000,0000,0000000,00000000000000,1980, 81.6, 18.4,2137, 86.3, 13.7,2154, 86.4, 13.6
4,7,1,6,00,00000,0000,0000000,00000000000000,1980, 83.3, 16.7,2137, 87.8, 12.2,2154, 89.0, 11.0
4,7,2,1,00,00000,0000,0000000,00000000000000,926, 46.8, 46.8,1238, 57.9, 57.9,1228, 57.0, 57.0
